OBJECTID_1,FID,OBJECTID,bd,id,Tipo,Fecha,Detonante,DetonanDes,Fuente,Subregion,Municipio,Pueblo,Sitio,Incertidum,Norte,Este,Fallecidos,Economicas,Notas
1272,"1272","1272",ant,"7348",Landslide,2000/05/24 00:00:00.000,Unknown,Desconocida - No se pudo investigar,Simpad,Valle de Aburrá,Medellín,Las Violetas,Cr 89 Nº30C-41,Mid,6.232249000000000,-75.613129000000001,"0","0",(di6author : jdc)(di6date : 2003/03/19)
1273,"1273","1273",ant,"7353",Landslide,2000/06/12 00:00:00.000,Anthropic,Otra causa - Posible roptura de de tubo de acueducto,Simpad,Valle de Aburrá,Medellín,Las Violetas,Cr 89Ea Nº30A-5 y Cl 30Ea Nº89A-8,Mid,6.232369000000000,-75.615511999999995,"0","0",(di6author : jdc)(di6date : 2003/03/19)
1274,"1274","1274",ant,"7635",Landslide,2002/05/21 00:00:00.000,Anthropic,Error humano - Excavación provoca deslizamiento,Simpad,Valle de Aburrá,Medellín,Las Violetas,Calle 30 con Carrera 89C,Mid,6.231676000000000,-75.615077999999997,"0","0",Deslizamiento de talud de apoyo de 3 viviendas en peligro de deteriorarse por quedar en el aire. esto debido a a excavación ejecutada por el contratista del muro pues debilito el talud y este se colapso.
1275,"1275","1275",ant,"2915",Landslide,1982/01/31 00:00:00.000,Unknown,Desconocida,Ingeominas,Valle de Aburrá,Medellín,Simon Bolívar,Barrio Guadalupe,Mid,6.243001000000000,-75.604804999999999,"0","0","Se desconoce la causa el barrio guadalupe no aparece en la lista actualizada según decreto 346 de 2000 (con fecha del 24 de enero de 2001; información geografica/municipio de medellín)"
1276,"1276","1276",ant,"6709",Landslide,1999/06/13 00:00:00.000,Unknown,Desconocida,Bomberos Medellín,Valle de Aburrá,Medellín,Santa Teresita,Calle 33B con la 93D - 22,Mid,6.242746000000000,-75.620911000000007,"0","0",(di6author : rs)(di6date : 4/02/03)
1277,"1277","1277",ant,"2633",Landslide,1981/04/18 00:00:00.000,Unknown,Desconocida,Bomberos Medellín,Valle de Aburrá,Medellín,Veinte de Julio,Vbarrio Veinte de Julio parte alta,Mid,6.251835000000000,-75.620345000000000,"0","24",(di6date : 23/10/02)
1278,"1278","1278",ant,"2711",Landslide,1981/11/29 00:00:00.000,Unknown,Desconocida,Bomberos Medellín,Valle de Aburrá,Medellín,Veinte de Julio,Barrio Veinte de Julio parte alta,Mid,6.251835000000000,-75.620345000000000,"0","0",(di6date : 17/11/02)
1279,"1279","1279",ant,"2750",Landslide,1981/04/19 00:00:00.000,Rainfall,Lluvias - Fuerte invierno,Ingeominas,Valle de Aburrá,Medellín,Veinte de Julio,Barrio 20 de Julio,Mid,6.251835000000000,-75.620345000000000,"0","0",Actualizado del el colombiano del 20 de abril de 1981
1280,"1280","1280",ant,"2956",Landslide,1982/01/30 00:00:00.000,Unknown,Desconocida,Tesis de La Universidad Nacional *,Valle de Aburrá,Medellín,Veinte de Julio,,Mid,6.251835000000000,-75.620345000000000,"0","0","* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03)"
1281,"1281","1281",ant,"3168",Landslide,1983/04/29 00:00:00.000,Unknown,Desconocida,Tesis de La Universidad Nacional *,Valle de Aburrá,Medellín,Veinte de Julio,,Mid,6.251835000000000,-75.620345000000000,"0","0","* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03)"
1282,"1282","1282",ant,"3555",Landslide,1985/08/26 00:00:00.000,Anthropic,Error humano - Aguas perdidas,Bomberos Medellín,Valle de Aburrá,Medellín,Veinte de Julio,Cll 37 a No. 102 - 56.,Mid,6.250414000000000,-75.617497999999998,"0","0",(di6author : r.s)(di6date : 2003/01/21)
1283,"1283","1283",ant,"3562",Landslide,1985/09/26 00:00:00.000,Unknown,Desconocida,Bomberos Medellín,Valle de Aburrá,Medellín,Veinte de Julio,,Mid,6.251835000000000,-75.620345000000000,"0","0",(di6author : r.s)(di6date : 2003/01/21)
1284,"1284","1284",ant,"3672",Landslide,1985/11/27 00:00:00.000,Unknown,Desconocida,Tesis de La Universidad Nacional *,Valle de Aburrá,Medellín,Veinte de Julio,,Mid,6.251835000000000,-75.620345000000000,"0","0","* tesis precipitación y su influencia sobre algunos deslizamientos ocurridos en las laderas del valle de aburrá; por: paz delgado maria cristina y torres velásquez adriana maría (1989)(DI6Author : RS)(DI6Date : 12/03/03)"
1285,"1285","1285",ant,"3799",Landslide,1986/04/23 00:00:00.000,Rainfall,Lluvias - Por aguas perdidas y lluvias,Bomberos Medellín,Valle de Aburrá,Medellín,Veinte de Julio,Calle 39 con Cra 111.,Mid,6.251082000000000,-75.622439000000000,"0","0",(di6author : rs)(di6date : 07/02/03)
